"gender","age","coherence","direction","stimulus","response","correct","Rating","rt","rating","rating3","participant"
"w",21,0.032,270,"nach unten","nach oben",0,0.523796444648,2.0244909914,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.69839017319,1.83282234912,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.714290074006,1.53262797516,5,3,16
"w",21,0.016,270,"nach unten","nach oben",0,0.8333104448,2.20760929646,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,0.873014419776,1.85784683434,5,3,16
"w",21,0.064,90,"nach oben","nach unten",0,0.888883802548,1.82424795176,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,0.920622568093,2.56613254194,5,3,16
"w",21,0.016,270,"nach unten","nach unten",1,0.579369802396,1.9950079992,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.603173876555,1.70761009846,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,0.11110093843,2.24079915642,3,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.92855725948,1.88260954508,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.817441062028,2.04929251918,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.785702296483,1.63256134457,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,0.952361333639,1.94929980139,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,1,1.64094614792,5,3,16
"w",21,0.032,90,"nach oben","nach oben",1,0.261890592813,2.43255056562,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.309529259174,1.94926290916,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.285725185016,1.90756409545,4,2,16
"w",21,0.016,270,"nach unten","nach oben",0,-0.343770504311,2.39925484098,2,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.888883802548,2.26613770685,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,0.11110093843,1.80761917716,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.206347753109,2.42423409311,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.087296864271,1.87429050615,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.261890592813,1.70761940172,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.896818493935,2.51589782711,5,3,16
"w",21,0.032,90,"nach oben","nach oben",1,0.380941481651,1.94096696798,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.746028839551,2.2075842739,5,3,16
"w",21,0.016,90,"nach oben","nach oben",1,-0.390646219577,2.06594535394,2,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.952361333639,2.10756909996,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.722224765393,1.85760847841,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,1,1.96595873138,5,3,16
"w",21,0.064,270,"nach unten","nach oben",0,0.031754024567,2.00760493355,3,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.730159456779,2.67445905555,5,3,16
"w",21,0.128,90,"nach oben","nach unten",0,0.658716716258,1.79094003664,5,3,16
"w",21,0.064,90,"nach oben","nach oben",1,0.309529259174,2.18278659573,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.18254367895,2.19925144048,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.206347753109,1.79093875343,4,2,16
"w",21,0.064,90,"nach oben","nach unten",0,0.206347753109,1.68253236011,4,2,16
"w",21,0.016,90,"nach oben","nach unten",0,-0.460959792477,2.49111618905,2,2,16
"w",21,0.032,270,"nach unten","nach unten",1,-0.273456931411,1.74099693089,2,2,16
"w",21,0.016,90,"nach oben","nach oben",1,-0.796902418555,2.45757216362,1,1,16
"w",21,0.064,90,"nach oben","nach unten",0,0.126970321202,2.10758546086,3,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.611108567941,2.23278070902,5,3,16
"w",21,0.016,90,"nach oben","nach oben",1,-1.52590218967e-05,2.19091058701,3,2,16
"w",21,0.128,90,"nach oben","nach unten",0,0.230151827268,1.74929672169,4,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.238086518654,1.56615018605,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.214282444495,1.79926549161,4,2,16
"w",21,0.064,270,"nach unten","nach oben",0,0.238086518654,1.90757307791,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.571435111009,2.04948050919,4,2,16
"w",21,0.032,90,"nach oben","nach oben",1,-0.0703288319219,1.94927349562,3,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.349202716106,1.77416593871,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.579369802396,2.10758257365,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.587304493782,1.62430807007,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.0952315556573,2.42416447906,3,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.206347753109,1.74928485202,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.6349126421,1.8325993917,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.666651407645,1.63260625686,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.920622568093,1.88258740974,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.952361333639,1.69928271868,5,3,16
"w",21,0.064,270,"nach unten","nach oben",0,-0.1250171664,2.21591871132,3,2,16
"w",21,0.016,90,"nach oben","nach oben",1,1.52590218967e-05,2.15778328345,3,2,16
"w",21,0.256,270,"nach unten","nach unten",1,1,1.9825913556,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.587304493782,2.09927765001,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.730159456779,1.94093167975,5,3,16
"w",21,0.032,90,"nach oben","nach unten",0,0.730159456779,1.69093095794,5,3,16
"w",21,0.032,90,"nach oben","nach oben",1,0.357137407492,1.91616287377,4,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.642847333486,2.06586804064,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,1,1.85759885435,5,3,16
"w",21,0.032,270,"nach unten","nach unten",1,0.69839017319,1.83257244432,5,3,16
"w",21,0.032,90,"nach oben","nach unten",0,0.53966582742,1.80753865584,4,2,16
"w",21,0.016,90,"nach oben","nach unten",0,0.547600518807,1.68283583885,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,1.52590218967e-05,1.757830698,3,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.571435111009,2.04925723096,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.674586099031,1.94926515477,5,3,16
"w",21,0.064,90,"nach oben","nach unten",0,0.722224765393,1.77418133721,5,3,16
"w",21,0.032,90,"nach oben","nach unten",0,0.722224765393,1.81615283267,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.722224765393,1.57448558588,5,3,16
"w",21,0.128,90,"nach oben","nach unten",0,0.722224765393,1.6659019815,5,3,16
"w",21,0.032,90,"nach oben","nach unten",0,0.730159456779,1.68282589399,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,0.722224765393,1.85783849349,5,3,16
"w",21,0.016,270,"nach unten","nach unten",1,0.722224765393,1.72412178031,5,3,16
"w",21,0.016,90,"nach oben","nach unten",0,0.722224765393,2.04926493021,5,3,16
"w",21,0.064,90,"nach oben","nach unten",0,0.730159456779,1.79115016199,5,3,16
"w",21,0.016,270,"nach unten","nach unten",1,0.714290074006,1.69115423617,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.801571679255,2.26591859905,5,3,16
"w",21,0.032,270,"nach unten","nach unten",1,0.690455481804,2.69917075876,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,0.777767605097,1.99908892216,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,0.6349126421,2.7782195935,5,3,16
"w",21,0.016,270,"nach unten","nach unten",1,0.380941481651,2.29091421208,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.801571679255,2.03250815559,5,3,16
"w",21,0.064,90,"nach oben","nach oben",1,0.6349126421,1.75762955511,5,3,16
"w",21,0.032,90,"nach oben","nach oben",1,0.468253604944,1.89094879454,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.809506370642,2.26592020305,5,3,16
"w",21,0.016,90,"nach oben","nach oben",1,0.484122987716,1.78257801024,4,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.674586099031,2.29091998651,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,0.674586099031,1.80760762829,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.666651407645,1.60754295459,5,3,16
"w",21,0.032,270,"nach unten","nach oben",0,0.293659876402,1.97426205101,4,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.166674296178,2.67444526106,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.269825284199,2.00754943479,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.380941481651,1.59928390565,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.714290074006,2.19925721492,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.468253604944,1.97426910865,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.785702296483,1.95757649445,5,3,16
"w",21,0.032,270,"nach unten","nach unten",1,0.579369802396,1.84083887171,4,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.349202716106,1.9576008754,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.888883802548,2.04114478855,5,3,16
"w",21,0.064,270,"nach unten","nach oben",0,0.492057679103,2.08259016863,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.626977950713,2.66612365572,5,3,16
"w",21,0.032,270,"nach unten","nach unten",1,0.746028839551,2.18258449044,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,0.896818493935,1.79094645268,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,0.888883802548,1.78261137365,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,1,2.01592589729,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.777767605097,1.79929179738,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.984100099184,1.82429190164,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.888883802548,1.6743884791,5,3,16
"w",21,0.016,270,"nach unten","nach oben",0,0.611108567941,2.02422504649,5,3,16
"w",21,0.016,90,"nach oben","nach unten",0,0.412680247196,3.29940231369,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.714290074006,2.14947515179,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.499992370489,1.74927522795,4,2,16
"w",21,0.032,90,"nach oben","nach unten",0,0.53966582742,2.7992488099,4,2,16
"w",21,0.016,270,"nach unten","nach oben",0,0.674586099031,2.04116884871,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.611108567941,2.01614917552,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.76983291371,1.85760462879,5,3,16
"w",21,0.032,270,"nach unten","nach unten",1,0.373006790265,2.37423997983,4,2,16
"w",21,0.128,270,"nach unten","nach oben",0,0.412680247196,2.11593273038,4,2,16
"w",21,0.016,270,"nach unten","nach oben",0,0.261890592813,2.88275454761,4,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.166674296178,2.24111707126,3,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.0238193331807,1.97426654224,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.785702296483,1.77422432469,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.6349126421,1.99927498735,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.642847333486,2.115905783,5,3,16
"w",21,0.032,90,"nach oben","nach oben",1,0.40474555581,2.17426994274,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.690455481804,1.89093756647,5,3,16
"w",21,0.064,90,"nach oben","nach oben",1,0.626977950713,1.97425338935,5,3,16
"w",21,0.064,270,"nach unten","nach oben",0,0.484122987716,1.99924643597,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.658716716258,1.94114565472,5,3,16
"w",21,0.032,270,"nach unten","nach oben",0,0.396810864424,2.01593199253,4,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.40474555581,2.14107238353,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.515861753262,1.86595831434,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.357137407492,1.9909360587,4,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.18254367895,2.05760738769,3,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.293659876402,2.05781783383,4,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.166674296178,1.90748614055,3,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.325398641947,1.78286256166,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.309529259174,1.8576373506,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.238086518654,1.7992635668,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.642847333486,2.03259990498,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.6349126421,3.49084511132,5,3,16
"w",21,0.064,90,"nach oben","nach oben",1,0.642847333486,2.04092279353,5,3,16
"w",21,0.016,270,"nach unten","nach oben",0,-0.695338368811,2.97419692819,1,1,16
"w",21,0.016,270,"nach unten","nach oben",0,0.436514839399,1.79117935498,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.357137407492,2.17449193776,4,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.18254367895,1.89095296496,3,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.499992370489,1.82429895929,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.6349126421,1.9074633636,5,3,16
"w",21,0.032,90,"nach oben","nach oben",1,0.428580148013,1.89094558652,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.269825284199,2.00758953505,4,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.269825284199,1.84928238184,4,2,16
"w",21,0.064,270,"nach unten","nach oben",0,0.230151827268,2.54922787757,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.198413061723,1.93287826492,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.285725185016,2.05758878117,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.714290074006,2.0408092296,5,3,16
"w",21,0.032,90,"nach oben","nach unten",0,0.396810864424,1.64096347123,4,2,16
"w",21,0.016,90,"nach oben","nach unten",0,0.40474555581,1.82449111972,4,2,16
"w",21,0.064,90,"nach oben","nach unten",0,0.40474555581,1.92449378238,4,2,16
"w",21,0.016,90,"nach oben","nach unten",0,0.40474555581,1.74116888079,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.777767605097,2.42583361216,5,3,16
"w",21,0.016,90,"nach oben","nach oben",1,0.428580148013,1.83258848443,4,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.412680247196,1.79094484867,4,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.317463950561,1.81596323865,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.484122987716,2.10759604733,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.674586099031,2.06592193539,5,3,16
"w",21,0.032,270,"nach unten","nach unten",1,0.515861753262,1.94921895927,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.468253604944,1.59095716747,4,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.785702296483,1.82415556077,5,3,16
"w",21,0.032,270,"nach unten","nach oben",0,0.325398641947,1.82427618234,4,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.18254367895,2.10781355113,3,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.174608987564,2.06596299805,3,2,16
"w",21,0.016,270,"nach unten","nach oben",0,0.174608987564,2.04092728476,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.40474555581,2.1578054188,4,2,16
"w",21,0.064,90,"nach oben","nach unten",0,0.412680247196,1.64930143748,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.40474555581,1.60782686441,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.76983291371,2.23258181174,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.984100099184,2.42425173722,5,3,16
"w",21,0.032,270,"nach unten","nach unten",1,0.0952315556573,2.1742638475,3,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.555535210193,2.60760807741,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.579369802396,1.52428359287,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.722224765393,1.98259295962,5,3,16
"w",21,0.032,90,"nach oben","nach unten",0,0.6349126421,1.78261169445,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.888883802548,2.6327685827,5,3,16
"w",21,0.032,90,"nach oben","nach unten",0,0.214282444495,2.13259326438,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.587304493782,2.0578274579,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.515861753262,1.8909433409,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.801571679255,1.91592130982,5,3,16
"w",21,0.016,270,"nach unten","nach unten",1,0.0952315556573,2.13260000122,3,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.468253604944,1.81595938903,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,1.52590218967e-05,1.99094311634,3,2,16
"w",21,0.032,90,"nach oben","nach unten",0,0.119035629816,2.03262941877,3,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.174608987564,2.05781430501,3,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.428580148013,2.01592493489,4,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.380941481651,2.0409654602,4,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.412680247196,1.87417116779,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.444449530785,2.04115794144,4,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.261890592813,2.11594267524,4,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.626977950713,1.89936567809,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,0.357137407492,1.97424986053,4,2,16
"w",21,0.016,90,"nach oben","nach unten",0,0.436514839399,1.73259865385,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.293659876402,2.10783247845,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.460318913558,1.72426293322,4,2,16
"w",21,0.032,90,"nach oben","nach unten",0,0.499992370489,1.69929747558,4,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.293659876402,1.91630370587,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.666651407645,1.86616619407,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.674586099031,1.68262827992,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,0.674586099031,1.54087740004,5,3,16
"w",21,0.064,90,"nach oben","nach unten",0,0.674586099031,1.64094967674,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.674586099031,1.54947553676,5,3,16
"w",21,0.016,270,"nach unten","nach unten",1,0.690455481804,1.49097664016,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,0.690455481804,1.73260154107,5,3,16
"w",21,0.016,270,"nach unten","nach unten",1,0.674586099031,1.58262850448,5,3,16
"w",21,0.064,90,"nach oben","nach unten",0,0.674586099031,1.56593813589,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.674586099031,1.55785520727,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.69839017319,2.10754183179,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,1,2.26593207273,5,3,16
"w",21,0.032,90,"nach oben","nach oben",1,0.642847333486,2.03259509295,5,3,16
"w",21,0.128,90,"nach oben","nach unten",0,0.309529259174,1.90758911801,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.523796444648,1.93283335264,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.960296025025,1.83261126137,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,0.642847333486,1.83261799821,5,3,16
"w",21,0.032,270,"nach unten","nach unten",1,0.571435111009,2.08259433906,4,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.611108567941,1.92427435377,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.293659876402,2.04113805171,4,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.261890592813,2.09924653221,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.888883802548,1.83258976763,5,3,16
"w",21,0.016,90,"nach oben","nach oben",1,0.492057679103,2.3408833028,4,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.269825284199,1.79084924966,4,2,16
"w",21,0.064,90,"nach oben","nach unten",0,0.0555580987259,1.92449346157,3,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.0793621728847,2.07449472874,3,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.6349126421,1.81593725368,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,0.412680247196,2.31591752436,4,2,16
"w",21,0.064,270,"nach unten","nach oben",0,0.18254367895,1.88262013155,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.293659876402,1.74943081695,4,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.428580148013,2.32417561089,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.499992370489,2.0492793663,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.722224765393,2.54089793137,5,3,16
"w",21,0.064,90,"nach oben","nach oben",1,0.801571679255,1.99089082561,5,3,16
"w",21,0.016,270,"nach unten","nach unten",1,0.253955901427,2.08260588794,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.34126802472,1.91991369142,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.357137407492,1.81594366973,4,2,16
"w",21,0.016,90,"nach oben","nach unten",0,0.396810864424,1.81595714341,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.40474555581,1.70785615364,4,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.428580148013,2.0992600059,4,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.349202716106,2.00755135961,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.18254367895,2.06592129378,3,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.920622568093,1.79093875343,5,3,16
"w",21,0.016,270,"nach unten","nach oben",0,0.396810864424,2.00760429195,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.555535210193,1.93285260076,4,2,16
"w",21,0.032,90,"nach oben","nach unten",0,0.309529259174,1.84927147457,4,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.468253604944,1.95784821379,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.555535210193,2.56611265221,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.8333104448,2.03260600022,5,3,16
"w",21,0.064,90,"nach oben","nach unten",0,0.325398641947,2.44922457331,4,2,16
"w",21,0.064,270,"nach unten","nach oben",0,1,1.84952266258,5,3,16
"w",21,0.032,270,"nach unten","nach unten",1,0.444449530785,1.91616062816,4,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.373006790265,2.69087962961,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.309529259174,2.24091432436,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.6349126421,1.95753350697,5,3,16
"w",21,0.016,90,"nach oben","nach unten",0,0.6349126421,2.76588186721,5,3,16
"w",21,0.016,90,"nach oben","nach unten",0,0.579369802396,1.72450545957,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.666651407645,2.29111599657,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.92855725948,2.04093466321,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.984100099184,2.12423155878,5,3,16
"w",21,0.016,90,"nach oben","nach oben",1,0.587304493782,1.89090901508,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.555535210193,1.82425982144,4,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.317463950561,2.0409176607,4,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.214282444495,1.79094645268,4,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.214282444495,2.04911671966,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.174608987564,1.98260450849,3,2,16
"w",21,0.016,270,"nach unten","nach oben",0,0.126970321202,1.97409715875,3,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.214282444495,2.61611767276,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.69839017319,1.89927585352,5,3,16
"w",21,0.064,90,"nach oben","nach unten",0,-0.0312657358663,2.04091188626,3,2,16
"w",21,0.064,90,"nach oben","nach unten",0,0.206347753109,1.79119154545,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.666651407645,2.54947104553,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,1,2.61588797849,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,1,1.89925307657,5,3,16
"w",21,0.016,270,"nach unten","nach unten",1,0.206347753109,1.79928377733,4,2,16
"w",21,0.016,90,"nach oben","nach unten",0,0.0793621728847,1.84930259237,3,2,16
"w",21,0.128,90,"nach oben","nach unten",0,0.126970321202,1.82448181646,3,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.523796444648,2.51613265422,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.571435111009,1.76593383714,4,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.444449530785,1.89094013288,4,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.626977950713,1.94925617231,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,0.0793621728847,1.83262216864,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.428580148013,2.04925883497,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.253955901427,2.01592493489,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.150804913405,1.79929179738,3,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.0396887159533,1.79928345653,3,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.555535210193,1.93260077114,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.166674296178,1.71594678151,3,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.0238193331807,1.79094677349,3,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.809506370642,2.09090535794,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,-1.52590218967e-05,1.79920229361,3,2,16
"w",21,0.032,90,"nach oben","nach unten",0,-0.0234531166552,1.89929959287,3,2,16
"w",21,0.032,270,"nach unten","nach unten",1,-1.52590218967e-05,1.71615947327,3,2,16
"w",21,0.032,90,"nach oben","nach unten",0,-1.52590218967e-05,2.14093892988,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.817441062028,2.18283728246,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.730159456779,1.78261233606,5,3,16
"w",21,0.032,90,"nach oben","nach unten",0,0.468253604944,1.85750999218,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.674586099031,2.09939025153,5,3,16
"w",21,0.032,270,"nach unten","nach unten",1,0.0634927901122,1.70762806338,3,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.00794995040818,2.14092417298,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.626977950713,2.34924372519,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.230151827268,1.74928453121,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.230151827268,1.73250177163,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.230151827268,1.6992859267,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.031754024567,2.07423712469,3,2,16
