"participant","session","gender","age","coherence","direction","stimulus","response","correct","Rating","rt","rating","rating3"
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-0.492210269322,2.20147479263,2,2
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-0.750026703288,1.95959077167,1,1
5,2,"w",23,0.016,270,"nach unten","nach oben",0,-0.796902418555,1.93456433756,1,1
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.750026703288,2.13504175564,1,1
5,2,"w",23,0.256,270,"nach unten","nach unten",1,1,1.99294523519,5,3
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.603173876555,2.09304680122,5,3
5,2,"w",23,0.256,90,"nach oben","nach oben",1,1,1.95957088192,5,3
5,2,"w",23,0.016,90,"nach oben","nach unten",0,-0.664087891966,2.07635609576,1,1
5,2,"w",23,0.032,270,"nach unten","nach unten",1,-0.960967421988,2.08493467181,1,1
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.531731136034,2.05970164097,4,2
5,2,"w",23,0.032,270,"nach unten","nach unten",1,-1,2.01794247629,1,1
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.69839017319,1.9845235315,5,3
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.40474555581,2.40164103242,4,2
5,2,"w",23,0.256,90,"nach oben","nach oben",1,1,2.16375260492,5,3
5,2,"w",23,0.064,270,"nach unten","nach unten",1,-0.500022888533,2.05968367604,2,2
5,2,"w",23,0.256,90,"nach oben","nach oben",1,0.626977950713,2.00130374081,5,3
5,2,"w",23,0.064,90,"nach oben","nach unten",0,-0.640650034333,2.14308876216,1,1
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.706324864576,2.67718748717,5,3
5,2,"w",23,0.032,270,"nach unten","nach oben",0,-1,2.50167619236,1,1
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.6349126421,2.05994480916,5,3
5,2,"w",23,0.128,90,"nach oben","nach oben",1,-0.585961699855,2.25988392087,2,2
5,2,"w",23,0.032,270,"nach unten","nach unten",1,-1,2.45162332413,1,1
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-0.781277180133,2.33480570926,1,1
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-0.664087891966,2.11805815762,1,1
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.984405279622,2.38499395608,1,1
5,2,"w",23,0.016,270,"nach unten","nach unten",1,-1,2.54345941722,1,1
5,2,"w",23,0.016,90,"nach oben","nach unten",0,-0.875028610666,2.03457704133,1,1
5,2,"w",23,0.256,270,"nach unten","nach unten",1,1,2.20994333347,5,3
5,2,"w",23,0.128,270,"nach unten","nach unten",1,1,2.13480051226,5,3
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.587304493782,4.15332299922,4,2
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-1,2.79375423459,1,1
5,2,"w",23,0.256,270,"nach unten","nach unten",1,0.912687876707,2.54348283579,5,3
5,2,"w",23,0.128,270,"nach unten","nach unten",1,1,2.33492472693,5,3
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.69839017319,1.99293176149,5,3
5,2,"w",23,0.016,90,"nach oben","nach unten",0,-1,2.61019240443,1,1
5,2,"w",23,0.256,270,"nach unten","nach unten",1,0.904753185321,2.2100694088,5,3
5,2,"w",23,0.256,270,"nach unten","nach unten",1,1,2.0179578748,5,3
5,2,"w",23,0.128,270,"nach unten","nach unten",1,1,2.01797936856,5,3
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-0.937529564355,3.22747261631,1,1
5,2,"w",23,0.032,270,"nach unten","nach oben",0,-0.960967421988,2.35151373804,1,1
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-1,3.56135473556,1,1
5,2,"w",23,0.032,270,"nach unten","nach oben",0,-1,2.66858196372,1,1
5,2,"w",23,0.256,270,"nach unten","nach unten",1,1,2.27679116793,5,3
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.664087891966,2.84374358395,1,1
5,2,"w",23,0.256,90,"nach oben","nach oben",1,0.976165407797,2.07638689279,5,3
5,2,"w",23,0.016,270,"nach unten","nach unten",1,-1,2.74369398791,1,1
5,2,"w",23,0.128,90,"nach oben","nach oben",1,1,2.45175164507,5,3
5,2,"w",23,0.256,90,"nach oben","nach oben",1,1,2.01804032101,5,3
5,2,"w",23,0.064,270,"nach unten","nach oben",0,-0.898466468299,3.46934348438,1,1
5,2,"w",23,0.064,270,"nach unten","nach oben",0,-0.726588845655,2.16834072034,1,1
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-0.937529564355,2.36857336622,1,1
5,2,"w",23,0.016,270,"nach unten","nach oben",0,-1,2.777018296,1,1
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-1,2.2267386205,1,1
5,2,"w",23,0.256,90,"nach oben","nach oben",1,0.825375753414,2.02637027522,5,3
5,2,"w",23,0.016,270,"nach unten","nach unten",1,-1,2.3099229946,1,1
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.0234531166552,2.15971081592,3,2
5,2,"w",23,0.064,270,"nach unten","nach unten",1,-0.984405279622,2.61018245955,1,1
5,2,"w",23,0.064,90,"nach oben","nach unten",0,-1,2.4934492157,1,1
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.706324864576,2.74394678017,5,3
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-0.726588845655,2.2098801354,1,1
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.406271458,1.95950928787,2,2
5,2,"w",23,0.064,270,"nach unten","nach oben",0,-1,2.6435144669,1,1
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.277759975586,2.42694367737,4,2
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-0.796902418555,2.20142057703,1,1
5,2,"w",23,0.128,90,"nach oben","nach oben",1,-0.468772411688,1.9429119359,2,2
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.593774319066,1.90106519217,2,2
5,2,"w",23,0.128,270,"nach unten","nach unten",1,-0.937529564355,1.84280780345,1,1
5,2,"w",23,0.032,90,"nach oben","nach unten",0,-1,2.18479403205,1,1
5,2,"w",23,0.064,270,"nach unten","nach unten",1,-0.968780041199,2.06830106917,1,1
5,2,"w",23,0.016,270,"nach unten","nach oben",0,-0.992217898833,2.18478119995,1,1
5,2,"w",23,0.016,270,"nach unten","nach oben",0,-1,2.3101664836,1,1
5,2,"w",23,0.256,270,"nach unten","nach unten",1,0.706324864576,2.02660317774,5,3
5,2,"w",23,0.032,90,"nach oben","nach unten",0,-1,2.16809338172,1,1
5,2,"w",23,0.256,90,"nach oben","nach oben",1,0.952361333639,2.07659862235,5,3
5,2,"w",23,0.256,270,"nach unten","nach unten",1,1,2.04297115602,5,3
5,2,"w",23,0.064,270,"nach unten","nach unten",1,-1,2.28484940254,1,1
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.976165407797,1.95124221092,5,3
5,2,"w",23,0.032,90,"nach oben","nach oben",1,0.650782024872,2.08470241089,5,3
5,2,"w",23,0.032,270,"nach unten","nach oben",0,-0.710963607233,2.23483086016,1,1
5,2,"w",23,0.064,270,"nach unten","nach unten",1,-1,2.31016359637,1,1
5,2,"w",23,0.016,270,"nach unten","nach unten",1,-1,1.95948137806,1,1
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.3359578851,2.04297660966,2,2
5,2,"w",23,0.032,270,"nach unten","nach unten",1,-0.734401464866,2.14311121833,1,1
5,2,"w",23,0.032,270,"nach unten","nach oben",0,-0.546898603799,2.08461515265,2,2
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-0.726588845655,1.96818185901,1,1
5,2,"w",23,0.256,270,"nach unten","nach unten",1,0.888883802548,2.07620628105,5,3
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-0.679713130388,2.05962689402,1,1
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.658716716258,2.00133806667,5,3
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.753963530938,1.8177759157,5,3
5,2,"w",23,0.256,90,"nach oben","nach oben",1,1,2.05963972611,5,3
5,2,"w",23,0.032,270,"nach unten","nach oben",0,0.658716716258,2.11807259373,5,3
5,2,"w",23,0.256,90,"nach oben","nach oben",1,1,1.90976695633,5,3
5,2,"w",23,0.016,270,"nach unten","nach unten",1,-1,2.30991946577,1,1
5,2,"w",23,0.032,90,"nach oben","nach unten",0,-0.750026703288,2.62242716503,1,1
5,2,"w",23,0.256,270,"nach unten","nach unten",1,0.857145037003,2.08496643124,5,3
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.738094148165,1.9012182149,5,3
5,2,"w",23,0.032,90,"nach oben","nach unten",0,-0.757839322499,2.10971633372,1,1
5,2,"w",23,0.016,270,"nach unten","nach unten",1,-0.914091706722,2.09329446064,1,1
5,2,"w",23,0.256,90,"nach oben","nach oben",1,1,1.97625420893,5,3
5,2,"w",23,0.064,270,"nach unten","nach unten",1,-0.804715037766,1.92621096477,1,1
5,2,"w",23,0.064,90,"nach oben","nach oben",1,0.857145037003,1.91788036895,5,3
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.880949111162,2.01798193498,5,3
5,2,"w",23,0.016,270,"nach unten","nach unten",1,-0.757839322499,2.12640383115,1,1
5,2,"w",23,0.032,270,"nach unten","nach unten",1,-1,2.35992100563,1,1
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.562523842222,2.10136167772,2,2
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.325398641947,2.30161068452,4,2
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-1,2.76868770018,1,1
5,2,"w",23,0.256,270,"nach unten","nach unten",1,0.952361333639,2.0429009003,5,3
5,2,"w",23,0.032,270,"nach unten","nach unten",1,-1,2.20147671745,1,1
5,2,"w",23,0.256,90,"nach oben","nach oben",1,1,1.90121147805,5,3
5,2,"w",23,0.016,90,"nach oben","nach unten",0,-0.593774319066,2.07635096292,2,2
5,2,"w",23,0.032,90,"nach oben","nach unten",0,-0.937529564355,2.11000601825,1,1
5,2,"w",23,0.016,270,"nach unten","nach unten",1,-0.992217898833,2.17671269967,1,1
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.706324864576,1.90120794923,5,3
5,2,"w",23,0.128,90,"nach oben","nach oben",1,-0.1250171664,2.22644444473,3,2
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-1,2.53514582392,1,1
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-0.562523842222,2.30156994261,2,2
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.428580148013,2.03466012914,4,2
5,2,"w",23,0.016,90,"nach oben","nach unten",0,-0.539085984588,2.01790045118,2,2
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.706324864576,1.89313880733,5,3
5,2,"w",23,0.064,270,"nach unten","nach unten",1,-0.539085984588,2.06803063278,2,2
5,2,"w",23,0.256,270,"nach unten","nach unten",1,0.555535210193,1.96791142262,4,2
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-0.546898603799,2.01797423572,2,2
5,2,"w",23,0.032,270,"nach unten","nach oben",0,0.428580148013,2.10966853416,4,2
5,2,"w",23,0.256,270,"nach unten","nach unten",1,1,2.05994160114,5,3
5,2,"w",23,0.256,270,"nach unten","nach unten",1,1,2.35997040919,5,3
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-0.523460746166,2.11808382181,2,2
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.825375753414,1.95957665637,5,3
5,2,"w",23,0.032,270,"nach unten","nach unten",1,0.761898222324,1.99293721513,5,3
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.888883802548,1.88448452193,5,3
5,2,"w",23,0.064,270,"nach unten","nach unten",1,0.92855725948,1.85948599762,5,3
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.523460746166,2.12642596651,2,2
5,2,"w",23,0.032,270,"nach unten","nach oben",0,-0.867215991455,2.9188373224,1,1
5,2,"w",23,0.128,270,"nach unten","nach unten",1,-0.585961699855,1.89308940377,2,2
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.640650034333,2.11809697471,1,1
5,2,"w",23,0.064,270,"nach unten","nach oben",0,-0.726588845655,2.26821804552,1,1
5,2,"w",23,0.016,270,"nach unten","nach unten",1,-1,2.00154113456,1,1
5,2,"w",23,0.128,90,"nach oben","nach oben",1,-0.492210269322,1.98459346641,2,2
5,2,"w",23,0.032,270,"nach unten","nach oben",0,-0.546898603799,2.64357253213,2,2
5,2,"w",23,0.016,270,"nach unten","nach oben",0,-0.710963607233,2.60214668111,1,1
5,2,"w",23,0.064,270,"nach unten","nach unten",1,-0.359395742733,2.36859614319,2,2
5,2,"w",23,0.256,270,"nach unten","nach unten",1,1,2.0513508346,5,3
5,2,"w",23,0.016,270,"nach unten","nach oben",0,-0.515648126955,2.03466301636,2,2
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.523796444648,1.94308324436,4,2
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-0.4765850309,2.04302922125,2,2
5,2,"w",23,0.016,270,"nach unten","nach oben",0,-0.664087891966,2.46005208547,1,1
5,2,"w",23,0.256,270,"nach unten","nach unten",1,0.904753185321,2.16837985823,5,3
5,2,"w",23,0.256,90,"nach oben","nach oben",1,0.69839017319,1.95125055178,5,3
5,2,"w",23,0.256,90,"nach oben","nach oben",1,1,2.05131715035,5,3
5,2,"w",23,0.064,90,"nach oben","nach oben",1,0.547600518807,2.17648204277,4,2
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.714290074006,2.10975226358,5,3
5,2,"w",23,0.256,90,"nach oben","nach oben",1,1,1.90952924178,5,3
5,2,"w",23,0.064,90,"nach oben","nach oben",1,0.92855725948,2.05139574693,5,3
5,2,"w",23,0.256,90,"nach oben","nach oben",1,1,1.88452237661,5,3
5,2,"w",23,0.256,90,"nach oben","nach oben",1,1,1.89285553885,5,3
5,2,"w",23,0.128,270,"nach unten","nach unten",1,1,2.11805109997,5,3
5,2,"w",23,0.064,270,"nach unten","nach unten",1,-0.796902418555,2.51845062723,1,1
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-0.453147173266,2.33494397508,2,2
5,2,"w",23,0.016,270,"nach unten","nach oben",0,-0.562523842222,2.01797391492,2,2
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-1,2.160020711,1,1
5,2,"w",23,0.128,90,"nach oben","nach oben",1,-0.562523842222,2.03464440983,2,2
5,2,"w",23,0.016,90,"nach oben","nach unten",0,-1,2.27655345337,1,1
5,2,"w",23,0.032,270,"nach unten","nach oben",0,-0.914091706722,2.09330408471,1,1
5,2,"w",23,0.256,90,"nach oben","nach oben",1,0.801571679255,1.88475784554,5,3
5,2,"w",23,0.064,270,"nach unten","nach oben",0,-0.828152895399,2.02632183407,1,1
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-0.914091706722,1.99319321541,1,1
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-0.0703288319219,2.38497887837,3,2
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-1,2.31825198641,1,1
5,2,"w",23,0.064,270,"nach unten","nach oben",0,-0.656275272755,2.02633242054,1,1
5,2,"w",23,0.032,270,"nach unten","nach unten",1,-1,2.17673419343,1,1
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.734401464866,2.15972300641,1,1
5,2,"w",23,0.256,270,"nach unten","nach unten",1,0.801571679255,1.96787035991,5,3
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.47618829633,2.52680624564,4,2
5,2,"w",23,0.016,270,"nach unten","nach unten",1,-0.609399557488,2.1805421175,1,1
5,2,"w",23,0.064,270,"nach unten","nach oben",0,-0.890653849088,2.4016795287,1,1
5,2,"w",23,0.032,270,"nach unten","nach oben",0,-0.921904325933,2.11000024381,1,1
5,2,"w",23,0.064,270,"nach unten","nach unten",1,0.460318913558,2.13499427689,4,2
5,2,"w",23,0.256,270,"nach unten","nach unten",1,0.69839017319,1.85948118558,5,3
5,2,"w",23,0.256,90,"nach oben","nach oben",1,0.658716716258,1.89285136841,5,3
5,2,"w",23,0.016,270,"nach unten","nach unten",1,0.428580148013,2.16812000832,4,2
5,2,"w",23,0.256,90,"nach oben","nach oben",1,0.904753185321,1.85116310106,5,3
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-0.375020981155,2.28487057549,2,2
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.809506370642,2.10139889079,5,3
5,2,"w",23,0.064,90,"nach oben","nach unten",0,-0.679713130388,2.01799508787,1,1
5,2,"w",23,0.256,270,"nach unten","nach unten",1,0.976165407797,2.16837023416,5,3
5,2,"w",23,0.256,270,"nach unten","nach unten",1,1,1.90952475054,5,3
5,2,"w",23,0.064,90,"nach oben","nach oben",1,0.230151827268,2.13477709368,4,2
5,2,"w",23,0.256,270,"nach unten","nach unten",1,1,1.9262282881,5,3
5,2,"w",23,0.032,270,"nach unten","nach oben",0,-0.257831692988,3.34419944411,2,2
5,2,"w",23,0.016,90,"nach oben","nach unten",0,-0.609399557488,1.85976702049,1,1
5,2,"w",23,0.256,270,"nach unten","nach unten",1,0.904753185321,2.05159977723,5,3
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.952361333639,2.43503367142,5,3
5,2,"w",23,0.256,90,"nach oben","nach oben",1,1,1.94292348479,5,3
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-1,2.70195246736,1,1
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.650782024872,1.9428984622,5,3
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.809506370642,1.91785887519,5,3
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.880949111162,2.03467264043,5,3
5,2,"w",23,0.032,90,"nach oben","nach oben",1,0.650782024872,1.97627024905,5,3
5,2,"w",23,0.256,90,"nach oben","nach oben",1,1,1.90956453004,5,3
5,2,"w",23,0.016,90,"nach oben","nach oben",1,1,1.86772933519,5,3
5,2,"w",23,0.032,270,"nach unten","nach unten",1,-0.921904325933,2.10973718587,1,1
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.857145037003,1.94291963516,5,3
5,2,"w",23,0.256,90,"nach oben","nach oben",1,0.952361333639,1.82612415565,5,3
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.825375753414,2.15977722201,5,3
5,2,"w",23,0.032,270,"nach unten","nach oben",0,0.849179827573,1.96793195397,5,3
5,2,"w",23,0.256,270,"nach unten","nach unten",1,0.952361333639,1.95149885281,5,3
5,2,"w",23,0.032,90,"nach oben","nach unten",0,-1,2.27657558874,1,1
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-0.421896696422,2.40191435603,2,2
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-0.609399557488,2.05968528005,1,1
5,2,"w",23,0.128,90,"nach oben","nach oben",1,-0.679713130388,2.20985318801,1,1
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.547600518807,2.08473160391,4,2
5,2,"w",23,0.128,90,"nach oben","nach oben",1,0.738094148165,1.99297603221,5,3
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.562523842222,2.13475335431,2,2
5,2,"w",23,0.256,90,"nach oben","nach oben",1,0.6349126421,2.49334816296,5,3
5,2,"w",23,0.016,270,"nach unten","nach oben",0,-0.570336461433,3.30252336724,2,2
5,2,"w",23,0.064,90,"nach oben","nach oben",1,0.380941481651,2.46865664651,4,2
5,2,"w",23,0.064,270,"nach unten","nach unten",1,-0.710963607233,1.95124606055,1,1
5,2,"w",23,0.016,270,"nach unten","nach oben",0,0.222217135882,2.00130342001,4,2
5,2,"w",23,0.016,270,"nach unten","nach unten",1,-0.851590753033,2.87737907034,1,1
5,2,"w",23,0.256,90,"nach oben","nach oben",1,1,1.93447836252,5,3
5,2,"w",23,0.032,270,"nach unten","nach unten",1,-0.679713130388,2.00967219131,1,1
5,2,"w",23,0.064,270,"nach unten","nach unten",1,0.6349126421,2.00131208167,5,3
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-0.539085984588,2.45169614627,2,2
5,2,"w",23,0.032,90,"nach oben","nach oben",1,0.611108567941,1.99295293444,5,3
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.547600518807,1.96798199914,4,2
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.710963607233,2.50174741048,1,1
5,2,"w",23,0.064,270,"nach unten","nach unten",1,0.158739604791,2.53514646553,3,2
5,2,"w",23,0.256,270,"nach unten","nach unten",1,1,2.05966025746,5,3
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.825375753414,2.17645317055,5,3
5,2,"w",23,0.032,270,"nach unten","nach oben",0,-0.867215991455,2.48508974767,1,1
5,2,"w",23,0.256,90,"nach oben","nach oben",1,0.904753185321,2.03491677103,5,3
5,2,"w",23,0.032,90,"nach oben","nach unten",0,-0.585961699855,2.00131368569,2,2
5,2,"w",23,0.016,270,"nach unten","nach oben",0,-0.523460746166,1.97653330698,2,2
5,2,"w",23,0.128,270,"nach unten","nach unten",1,0.626977950713,1.85142583819,5,3
5,2,"w",23,0.064,270,"nach unten","nach unten",1,-0.515648126955,3.58612998142,2,2
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.257831692988,2.1514491926,2,2
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-0.640650034333,2.02631605962,1,1
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-0.804715037766,3.27749115869,1,1
5,2,"w",23,0.016,270,"nach unten","nach unten",1,-1,2.39333674239,1,1
5,2,"w",23,0.064,270,"nach unten","nach unten",1,-1,2.07640549932,1,1
5,2,"w",23,0.128,90,"nach oben","nach oben",1,-0.781277180133,2.0763487173,1,1
5,2,"w",23,0.032,270,"nach unten","nach unten",1,-1,2.4433732497,1,1
5,2,"w",23,0.128,270,"nach unten","nach unten",1,-0.546898603799,2.15135744313,2,2
5,2,"w",23,0.128,90,"nach oben","nach oben",1,-0.640650034333,2.3766543778,1,1
5,2,"w",23,0.032,90,"nach oben","nach oben",1,-1,2.14309934864,1,1
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-1,2.05968945048,1,1
5,2,"w",23,0.016,90,"nach oben","nach oben",1,-0.703150988022,2.02630675635,1,1
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-0.796902418555,2.1346705873,1,1
5,2,"w",23,0.064,270,"nach unten","nach unten",1,-0.851590753033,2.90211999035,1,1
5,2,"w",23,0.256,270,"nach unten","nach unten",1,1,2.20980025562,5,3
5,2,"w",23,0.064,90,"nach oben","nach oben",1,-1,2.15982213434,1,1
5,2,"w",23,0.016,270,"nach unten","nach oben",0,-0.781277180133,2.05968463844,1,1
5,2,"w",23,0.032,270,"nach unten","nach unten",1,-1,2.05156962181,1,1
5,3,"w",23,0.064,270,"nach unten","nach unten",1,0.674586099031,2.06354318814,5,3
5,3,"w",23,0.016,90,"nach oben","nach unten",0,-0.781277180133,2.82706138579,1,1
5,3,"w",23,0.032,90,"nach oben","nach unten",0,-1,1.99320412924,1,1
5,3,"w",23,0.256,90,"nach oben","nach oben",1,-0.640650034333,1.85972930081,1,1
5,3,"w",23,0.016,270,"nach unten","nach unten",1,-0.796902418555,2.00131625084,1,1
5,3,"w",23,0.128,270,"nach unten","nach unten",1,0.690455481804,1.95961358751,5,3
5,3,"w",23,0.064,90,"nach oben","nach oben",1,-0.992217898833,2.20148711001,1,1
5,3,"w",23,0.016,270,"nach unten","nach oben",0,-0.796902418555,1.95949136192,1,1
5,3,"w",23,0.128,270,"nach unten","nach unten",1,0.484122987716,2.14334205808,4,2
5,3,"w",23,0.256,270,"nach unten","nach unten",1,0.904753185321,1.94293508859,5,3
5,3,"w",23,0.128,270,"nach unten","nach unten",1,0.92855725948,1.91786280387,5,3
5,3,"w",23,0.064,90,"nach oben","nach oben",1,-0.546898603799,2.0263015982,2,2
5,3,"w",23,0.128,90,"nach oben","nach oben",1,-0.742214084077,2.00128192502,1,1
5,3,"w",23,0.016,270,"nach unten","nach oben",0,-0.843778133822,2.17647641928,1,1
5,3,"w",23,0.256,270,"nach unten","nach unten",1,0.523796444648,1.91818905956,4,2
5,3,"w",23,0.256,90,"nach oben","nach oben",1,0.444449530785,1.85949928573,4,2
5,3,"w",23,0.064,270,"nach unten","nach unten",1,-0.320332646677,2.61851374332,2,2
5,3,"w",23,0.064,270,"nach unten","nach unten",1,-0.593774319066,2.18482625521,2,2
5,3,"w",23,0.256,90,"nach oben","nach oben",1,1,2.11806413924,5,3
5,3,"w",23,0.016,90,"nach oben","nach oben",1,-0.257831692988,2.21812326306,2,2
5,3,"w",23,0.032,270,"nach unten","nach oben",0,-1,2.74365317191,1,1
5,3,"w",23,0.032,270,"nach unten","nach oben",0,-0.953154802777,1.93480660608,1,1
5,3,"w",23,0.128,90,"nach oben","nach oben",1,-0.523460746166,2.05157502582,2,2
5,3,"w",23,0.032,90,"nach oben","nach oben",1,-0.554711223011,2.03463026119,2,2
5,3,"w",23,0.016,90,"nach oben","nach unten",0,-0.492210269322,3.21062868541,2,2
5,3,"w",23,0.256,270,"nach unten","nach unten",1,0.801571679255,2.04324026759,5,3
5,3,"w",23,0.032,270,"nach unten","nach oben",0,-0.593774319066,2.01797806805,2,2
5,3,"w",23,0.016,270,"nach unten","nach unten",1,-0.757839322499,2.19338172525,1,1
5,3,"w",23,0.128,90,"nach oben","nach oben",1,-0.695338368811,2.30154847945,1,1
5,3,"w",23,0.128,270,"nach unten","nach unten",1,0.706324864576,1.89283190261,5,3
5,3,"w",23,0.064,270,"nach unten","nach unten",1,0.547600518807,1.89288066452,4,2
5,3,"w",23,0.256,90,"nach oben","nach oben",1,0.563469901579,1.88450773085,4,2
5,3,"w",23,0.128,90,"nach oben","nach oben",1,-0.523460746166,2.18479257099,2,2
5,3,"w",23,0.256,270,"nach unten","nach unten",1,1,1.9428892139,5,3
5,3,"w",23,0.064,270,"nach unten","nach unten",1,0.69839017319,1.75094885228,5,3
5,3,"w",23,0.064,270,"nach unten","nach oben",0,-0.585961699855,2.24321928713,2,2
5,3,"w",23,0.128,90,"nach oben","nach oben",1,0.69839017319,1.90980874744,5,3
5,3,"w",23,0.032,90,"nach oben","nach unten",0,-1,2.22647309898,1,1
5,3,"w",23,0.016,270,"nach unten","nach unten",1,-0.507835507744,2.01825973225,2,2
5,3,"w",23,0.128,90,"nach oben","nach oben",1,-1,2.00964619704,1,1
5,3,"w",23,0.064,90,"nach oben","nach unten",0,-1,2.71863542354,1,1
5,3,"w",23,0.128,90,"nach oben","nach oben",1,-0.617212176699,2.810651719,1,1
5,3,"w",23,0.032,270,"nach unten","nach oben",0,-0.570336461433,1.97624877815,2,2
5,3,"w",23,0.016,270,"nach unten","nach oben",0,-0.757839322499,2.2434486606,1,1
5,3,"w",23,0.256,270,"nach unten","nach unten",1,1,4.28703186559,5,3
5,3,"w",23,0.032,90,"nach oben","nach oben",1,-1,1.97626578065,1,1
5,3,"w",23,0.256,270,"nach unten","nach unten",1,1,1.95955937196,5,3
5,3,"w",23,0.032,270,"nach unten","nach oben",0,-1,2.02636800423,1,1
5,3,"w",23,0.256,270,"nach unten","nach unten",1,0.904753185321,1.90978500809,5,3
5,3,"w",23,0.016,90,"nach oben","nach unten",0,-0.945342183566,1.9929487708,1,1
5,3,"w",23,0.128,270,"nach unten","nach unten",1,-0.3359578851,2.00988198655,2,2
5,3,"w",23,0.064,90,"nach oben","nach oben",1,-1,2.97724422693,1,1
5,3,"w",23,0.256,90,"nach oben","nach oben",1,-0.281269550622,1.97624909895,2,2
5,3,"w",23,0.016,90,"nach oben","nach unten",0,-1,2.29324612222,1,1
5,3,"w",23,0.256,90,"nach oben","nach oben",1,0.817441062028,1.94314136431,5,3
